country,ccode,bloc,organization,womensrightsissue,womensrights01,recstate,recstatebloc,recstateorg,response,action_upr,session,year,equalityinsociety,vaw,econ,vawecon,health,femaleminorities,originalrecnumber,newrecnumber,recommendation,precision,action,repeatrec,instancerec,nomention,compliance,inaction,consideration,delegation,execution,missingmaterial,recnumberfinal_UPR,id,institution
Malta,338,WEOG,"EU, Commonwealth",Women's rights,1,Malyasia,Asia,"ASEAN, OIC, Commonwealth",Accepted,4,17,2013,1,1,,1,,,1005,978,"Step-up its measures in addressing violence against women, including ensuring protection for the victims of the violence",3,3,,,1,0,0,0,0,0,,976,UPR0974,UPR
Malta,338,WEOG,"EU, Commonwealth","Women's rights, trafficking, rights of the child",1,United States,WEOG,OAS,Accepted,4,17,2013,1,1,,1,,1,1012,979,"Strengthen efforts to proactively identify both domestic and international trafficking victims among vulnerable populations, particularly children and women in prostitution",3,3,,,0,1,0,0,0,0,,977,UPR0975,UPR
Malta,338,WEOG,"EU, Commonwealth","Women's rights, rights of the child",1,Albania,EEG,"OIC, OIF",Noted,5,17,2013,1,1,,1,,,1013,980,Raise the minimum age of marriage to 18 years,3,5,,1,1,0,0,0,0,0,,978,UPR0976,UPR
Malta,338,WEOG,"EU, Commonwealth","Women's rights, rights of the child",1,Iceland,WEOG,,Noted,5,17,2013,1,1,,1,,,1014,981,Raise the minimum age of marriage from 16 to 18 years,3,5,980,2,1,0,0,0,0,0,,979,UPR0977,UPR
Malta,338,WEOG,"EU, Commonwealth","Women's rights, rights of the child",1,Sierra Leone,Africa,"AU, OIC, Commonwealth",Noted,4,17,2013,1,1,,1,,,1015,982,Take steps to increase the minimum age of marriage from 16 to 18 years,2,5,,,1,0,0,0,0,0,,980,UPR0978,UPR
Malta,338,WEOG,"EU, Commonwealth",Women's rights,1,Cyprus,Asia,"EU, OIF, Commonwealth",Accepted,3,17,2013,1,,1,1,,,1016,983,"Consider ways by which participation of women in political life be further increased, both in terms of absolute numbers but also in terms of quality of participation",1,8,,,999,1,999,999,999,999,,981,UPR0979,UPR
Moldova,359,EEG,"CIS, OIF","Women's rights, rights of the child, human rights education and training",1,Canada,WEOG,"OAS, OIF, Commonwealth",Accepted,5,12,2011,1,1,,1,,,1032,990,"Adopt a specific policy to address the root causes of domestic violence, particularly violence against women and children, and conduct awareness campaigns, particularly in the rural areas",3,4,,,0,1,0,0,0,0,,982,UPR0980,UPR
Moldova,359,EEG,"CIS, OIF","Women's rights, rights of the child, labour",1,Argentina,GRULAC,"OAS, OEI",Accepted,4,12,2011,1,1,1,2,,,1033,991,"Strengthen its efforts in the prevention, punishment and eradication of all forms of violence against women and the adoption of comprehensive policies for the promotion and protection of the rights of the child, especially those relating to the prohibition of forced labour",1,6,,,999,1,999,999,999,999,,983,UPR0981,UPR
Moldova,359,EEG,"CIS, OIF","Women's rights, rights of the child, right to health, justice",1,Brazil,GRULAC,"OAS, OEI",Accepted,4,12,2011,1,1,,1,,,1035,992,Further strengthen mechanisms to detect and investigate cases of domestic violence and provide legal and medical support to victims,3,3,,,0,0,1,0,0,333,,984,UPR0982,UPR
Moldova,359,EEG,"CIS, OIF","Women's rights, rights of the child, right to health, justice",1,Brazil,GRULAC,"OAS, OEI",Accepted,4,12,2011,1,1,,1,,,1035a,993,train law enforcement officials to deal with such cases (domestic violence),3,6,,,1,0,0,0,0,0,,985,UPR0983,UPR
Moldova,359,EEG,"CIS, OIF","Women's rights, rights of the child",1,Sweden,WEOG,EU,Accepted,3,12,2011,1,1,,1,,,1036,994,Consider measures in order to prevail the situation of the high level domestic violence,1,8,,,999,1,999,999,999,999,,986,UPR0984,UPR
Moldova,359,EEG,"CIS, OIF","Women's rights, rights of the child",1,Uruguay,GRULAC,"OAS, OEI",Accepted,5,12,2011,1,1,,1,,,1037,995,"Effectively implement the current legislation on protection of women against domestic violence, ensure that the police effectively investigate complaints",3,3,,,0,0,1,0,0,333,,987,UPR0985,UPR
Moldova,359,EEG,"CIS, OIF","Women's rights, rights of the child",1,Uruguay,GRULAC,"OAS, OEI",Accepted,5,12,2011,1,1,,1,,,1037a,996,"Effectively implement the current legislation on protection of women against domestic violence,  increase the number, coverage and capacity of shelters for victims of domestic violence",3,6,,,0,0,1,0,0,0,,988,UPR0986,UPR
Moldova,359,EEG,"CIS, OIF","Women's rights, rights of the child, human rights education and training",1,Uruguay,GRULAC,"OAS, OEI",Accepted,4,12,2011,1,1,,1,,,1038,997,"Address the root causes of domestic violence in order to carry out awareness campaigns on violence against women and their rights, especially in rural areas",3,4,,,0,1,0,0,0,0,,989,UPR0987,UPR
Moldova,359,EEG,"CIS, OIF","Women's rights, rights of the child",1,Italy,WEOG,EU,Accepted,2,12,2011,1,1,,1,,,1039,998,"Continue to fight domestic violence against women, including by improving and strengthening the capacity of rehabilitation centers in the country, especially ensuring access to victims from rural areas",3,6,,,0,0,1,0,0,0,,990,UPR0988,UPR
Moldova,359,EEG,"CIS, OIF","Women's rights, treaty bodies, trafficking",1,Israel,WEOG,,Accepted,4,12,2011,1,1,,1,,,1040,999,Ensure prosecution for trafficking and protection for victims of human trafficking in criminal proceedings,3,3,,,0,0,1,0,0,333,,991,UPR0989,UPR
Moldova,359,EEG,"CIS, OIF","Women's rights, treaty bodies, trafficking",1,Israel,WEOG,,Accepted,4,12,2011,1,1,,1,,,1040a,1000,"Ensure adequate support for victims through recovery and counselling measures and improve the social and economic situation of women, in particular in rural areas, so as to eliminate their vulnerability to traffickers as recommended by CESCR and CEDAW, respectively",3,6,,,0,0,1,0,333,333,,992,UPR0990,UPR
Moldova,359,EEG,"CIS, OIF",Women's rights,1,Greece,WEOG,"EU, OIF",Accepted,4,12,2011,1,,1,1,,,1041,1001,Enhance its efforts in order to promote women's participation especially in political life,1,4,,,999,1,999,999,999,999,,993,UPR0991,UPR
Moldova,359,EEG,"CIS, OIF","Women's rights, rights of the child, human rights education and training",1,Australia,WEOG,"PIF, Commonwealth",Accepted,2,12,2011,1,1,,1,,,1042,1002,Continue public awareness campaigns on domestic violence and increase the penalties for this crime,3,4,,,0,1,0,0,0,0,,994,UPR0992,UPR
Moldova,359,EEG,"CIS, OIF",Women's rights,1,Norway,WEOG,,Accepted,5,12,2011,1,1,,1,,,1043,1003,Adopt the draft anti-discrimination law with provisions prohibiting sexual harassment as soon as possible,3,5,,,0,1,0,0,0,0,,995,UPR0993,UPR
Moldova,359,EEG,"CIS, OIF","Women's rights, trafficking",1,Austria,WEOG,EU,Accepted,4,12,2011,1,1,,1,,,1048,1004,"Improve the social and economic situation of women especially in rural areas, in order to make them less vulnerable to traffickers",1,8,,,1,0,0,0,0,0,,996,UPR0994,UPR
Moldova,359,EEG,"CIS, OIF","Women's rights, trafficking",1,Azerbaijan,EEG,"OIC, CIS",Accepted,4,12,2011,1,1,,1,,,1049,1005,"Further improve the social and economic situation of women, in particular in rural areas, so as to eliminate their vulnerability to traffickers",1,8,,,1,0,0,0,0,0,,997,UPR0995,UPR
Moldova,359,EEG,"CIS, OIF","Women's rights, rights of the child",1,Hungary,EEG,EU,Accepted,5,12,2011,1,1,,1,,,1050,1006,"Elaborate a Plan of Action for the implementation and monitoring of the Law on preventing and combating domestic violence, and allocate adequate budgetary resources for its implementation",3,7,,,0,0,1,0,0,333,,998,UPR0996,UPR
Moldova,359,EEG,"CIS, OIF",Women's rights,1,Morocco,Africa,"OIC, AL, OIF",Accepted,4,12,2011,1,,1,1,,,1051,1007,Ensure the representation of women in the state elective and administrative structures by establishing a minimum quota for women,3,6,,,0,1,0,0,0,0,,999,UPR0997,UPR
Moldova,359,EEG,"CIS, OIF",Women's Rights,1,Montenegro,EEG,,Accepted,5,26,2016,,1,,1,,,,1008,Ratify the Council of Europe Convention on Preventing and Combating Violence against Women and Domestic Violence,3,1,,1,.,.,.,.,.,.,,1000,UPR0998,UPR
Moldova,359,EEG,"CIS, OIF",Women's Rights,1,Belgium,WEOG,"EU, OIF",Accepted,5,26,2016,,1,,1,,,,1009,Ratify the Council of Europe Convention on Preventing and Combating Violence against Women and Domestic Violence and take necessary measures to implement this on the ground,3,1,,,.,.,.,.,.,.,,1001,UPR0999,UPR
Moldova,359,EEG,"CIS, OIF",Women's Rights,1,Spain,WEOG,"EU, OEI",Accepted,5,26,2016,,1,,1,,,,1010,"implement ""emergency protection orders"" ",2,7,,,.,.,.,.,.,.,,1002,UPR1000,UPR
Moldova,359,EEG,"CIS, OIF",Women's Rights,1,Spain,WEOG,"EU, OEI",Accepted,5,26,2016,,1,,1,,,,1011,ratify the Council of Europe Convention on Preventing and Combating Violence against Women and Domestic Violence (Istanbul Convention),3,1,1008,2,.,.,.,.,.,.,,1003,UPR1001,UPR
Moldova,359,EEG,"CIS, OIF",Women's Rights,1,Sweden,WEOG,EU,Accepted,5,26,2016,,1,,1,,,,1012,Ratify the Council of Europe Convention on Preventing and Combating Violence against Women and Domestic Violence (Istanbul Convention),3,1,"1008, 1011",3,.,.,.,.,.,.,,1004,UPR1002,UPR
Moldova,359,EEG,"CIS, OIF",Women's Rights,1,Slovenia,EEG,EU,Accepted,5,26,2016,,1,,1,,,,1013,Sign and ratify the Council of Europe Convention on Preventing and Combating Violence against Women and Domestic Violence,3,1,,1,.,.,.,.,.,.,,1005,UPR1003,UPR
Moldova,359,EEG,"CIS, OIF",Women's Rights,1,Turkey,WEOG,OIC,Accepted,5,26,2016,,1,,1,,,,1014,Sign and ratify the Council of Europe Convention on Preventing and Combating Violence against Women and Domestic Violence,3,1,1013,2,.,.,.,.,.,.,,1006,UPR1004,UPR
Moldova,359,EEG,"CIS, OIF",Women's Rights,1,Bosnia and Herzegovina,EEG,,Accepted,5,26,2016,,1,,1,,,,1015,Sign and ratify the Council of Europe Convention on Preventing and Combating Violence against Women and Domestic Violence,3,1,"1013, 1014",3,.,.,.,.,.,.,,1007,UPR1005,UPR
Moldova,359,EEG,"CIS, OIF",Women's Rights,1,Italy,WEOG,EU,Accepted,5,26,2016,,1,,1,,,,1016,Sign and ratify the Council of Europe Convention on Preventing and Combating Violence against Women and Domestic Violence (Istanbul Convention),3,1,"1013, 1014, 1015",4,.,.,.,.,.,.,,1008,UPR1006,UPR
Moldova,359,EEG,"CIS, OIF",Women's Rights,1,El Salvador,GRULAC,"OAS, OEI, ACS",Accepted,4,26,2016,,1,,1,,,,1017,Strengthen the provisions of the Criminal Code on gender-based violence,2,5,,,.,.,.,.,.,.,,1009,UPR1007,UPR
Moldova,359,EEG,"CIS, OIF",Women's Rights,1,Dominican Republic,GRULAC,"OAS, OEI, ACS",Accepted,2,26,2016,,,1,1,,,,1018,Continue efforts to combat discrimination and promote the right to education and the rights of women,1,4,,,.,.,.,.,.,.,,1010,UPR1008,UPR
Moldova,359,EEG,"CIS, OIF",Women's Rights,1,Kyrgyzstan,Asia,"OIC, CIS",Accepted,4,26,2016,,1,,1,,,,1019,"Take additional measures to achieve gender equality, including specific measures to eliminate gender discrimination and gender-based violence",1,8,,,.,.,.,.,.,.,,1011,UPR1009,UPR
Moldova,359,EEG,"CIS, OIF",Women's Rights,1,Costa Rica,GRULAC,"OAS, OEI, ACS",Accepted,5,26,2016,,,1,1,,,,1020,"Elaborate campaigns and trainings which promote the economic and political empowerment of women, as well as educational programmes that combat stereotypes and gender discrimination from an early age",3,4,,,.,.,.,.,.,.,,1012,UPR1010,UPR
Moldova,359,EEG,"CIS, OIF",Women's Rights,1,Hungary,EEG,EU,Accepted,4,26,2016,,,1,1,,,,1021,Encourage young women to choose non-traditional fields of study and professions,2,4,,,.,.,.,.,.,.,,1013,UPR1011,UPR
Moldova,359,EEG,"CIS, OIF",Women's Rights,1,Panama,GRULAC,"OAS, OEI, ACS",Accepted,4,26,2016,1,,1,1,,,,1022,Redouble its efforts to put an end to stereotypes and to gender-based discrimination in the educational system,2,4,,,.,.,.,.,.,.,,1014,UPR1012,UPR
Moldova,359,EEG,"CIS, OIF",Women's Rights,1,United States,WEOG,OAS,Accepted,5,26,2016,,1,,1,,,,1023,"Increase professional training and adopt guidelines for improving the conduct of police, prosecution, and courts in investigating bias-motivated crimes and cases of domestic violence",3,6,,,.,.,.,.,.,.,,1015,UPR1013,UPR
Moldova,359,EEG,"CIS, OIF",Women's Rights,1,Mexico,GRULAC,"OAS, OEI, ACS",Accepted,4,26,2016,,1,,1,,,,1024,"Enhance measures for the prevention, punishment and eradication of all forms of violence against women, including measures to promote their rights and to eliminate patriarchal and discriminatory stereotypes",2,4,,,.,.,.,.,.,.,,1016,UPR1014,UPR
Moldova,359,EEG,"CIS, OIF",Women's Rights,1,Australia,WEOG,"PIF, Commonwealth",Accepted,2,26,2016,,1,,1,,,,1025,Continue public awareness campaigns on domestic violence,3,4,,,.,.,.,.,.,.,,1017,UPR1015,UPR
Moldova,359,EEG,"CIS, OIF",Women's Rights,1,Australia,WEOG,"PIF, Commonwealth",Accepted,2,26,2016,,1,,1,,,,1026,introduction of specific rape prevention programmes,3,6,,,.,.,.,.,.,.,,1018,UPR1016,UPR
Moldova,359,EEG,"CIS, OIF",Women's Rights,1,Slovenia,EEG,EU,Accepted,4,26,2016,,1,,1,,,,1027,"Create a comprehensive policy about violence against women, and especially domestic violence, that prevents, punishes and eradicates these issues, especially in rural areas",3,6,,,.,.,.,.,.,.,,1019,UPR1017,UPR
Moldova,359,EEG,"CIS, OIF",Women's Rights,1,Paraguay,GRULAC,"OAS, OEI",Accepted,4,26,2016,,1,,1,,,,1028,Establish measures to strengthen the fight against domestic violence,1,8,,,.,.,.,.,.,.,,1020,UPR1018,UPR
Moldova,359,EEG,"CIS, OIF",Women's Rights,1,Switzerland,WEOG,OIF,Accepted,2,26,2016,,1,,1,,,,1029,"Continue harmonization of its legislation with norms of the Council of Europe in the area of preventing and combating violence against women, including domestic violence, and ensure the effective implementation of legislation",3,5,,,.,.,.,.,.,.,,1021,UPR1019,UPR
Moldova,359,EEG,"CIS, OIF",Women's Rights,1,Algeria,Africa,"AU, OIC, AL",Accepted,4,26,2016,,1,,1,,,,1030,Take advantage of measures to prevent and combat domestic violence,1,8,,,.,.,.,.,.,.,,1022,UPR1020,UPR
Moldova,359,EEG,"CIS, OIF",Women's Rights,1,Austria,WEOG,EU,Accepted,4,26,2016,,1,,1,,,,1031,"Improve and expand the capacity and coverage of domestic violence shelters as well as rehabilitation centres for domestic violence victims, especially in rural areas",3,6,,,.,.,.,.,.,.,,1023,UPR1021,UPR
Moldova,359,EEG,"CIS, OIF",Women's Rights,1,Belarus,EEG,CIS,Accepted,4,26,2016,,1,,1,,,,1032,Speed up preparation of the strategy on the prevention and suppression of violence against women and violence in the family,1,8,,,.,.,.,.,.,.,,1024,UPR1022,UPR
Moldova,359,EEG,"CIS, OIF",Women's Rights,1,Canada,WEOG,"OAS, OIF, Commonwealth",Accepted,2,26,2016,,1,,1,,,,1033,Continue to develop a policy framework and implement a comprehensive strategy to combat domestic violence that includes education and public awareness for rural areas,3,4,,,.,.,.,.,.,.,,1025,UPR1023,UPR
Moldova,359,EEG,"CIS, OIF",Women's Rights,1,Canada,WEOG,"OAS, OIF, Commonwealth",Accepted,2,26,2016,,1,,1,,,,1034,"Continue to develop a policy framework and implement a comprehensive strategy to combat domestic violence that includes  strengthened mechanisms to hold offenders to account,",3,3,,,.,.,.,.,.,.,,1026,UPR1024,UPR
Moldova,359,EEG,"CIS, OIF",Women's Rights,1,Canada,WEOG,"OAS, OIF, Commonwealth",Accepted,2,26,2016,,1,,1,,,,1035,Continue to develop a policy framework and implement a comprehensive strategy to combat domestic violence that includes enhanced training for law enforcement officials,3,6,,,.,.,.,.,.,.,,1027,UPR1025,UPR
Moldova,359,EEG,"CIS, OIF",Women's Rights,1,Chile,GRULAC,"OAS, OEI",Accepted,4,26,2016,,1,,1,,,,1036,"Accelerate the adoption of the norms related to preventing and combating domestic violence and elaborate coordinated policies in order to prevent and combat domestic and sexual violence, including support mechanisms and norms for the protection of victims",3,6,,,.,.,.,.,.,.,,1028,UPR1026,UPR
Moldova,359,EEG,"CIS, OIF",Women's Rights,1,Costa Rica,GRULAC,"OAS, OEI, ACS",Accepted,5,26,2016,,1,,1,,,,1037,"Implement effective mechanisms to prevent and sanction domestic and gender-based violence, including legal assistance for victims",3,3,,,.,.,.,.,.,.,,1029,UPR1027,UPR
Moldova,359,EEG,"CIS, OIF",Women's Rights,1,Costa Rica,GRULAC,"OAS, OEI, ACS",Accepted,5,26,2016,,1,,1,,,,1038,"Implement effective mechanisms to prevent and sanction domestic and gender-based violence, including psychological assistance for victims",3,6,,,.,.,.,.,.,.,,1030,UPR1028,UPR
Moldova,359,EEG,"CIS, OIF",Women's Rights,1,Czechia,EEG,EU,Accepted,3,26,2016,,1,,1,,,,1039,Evaluate the effectiveness of implementation of laws safeguarding women's rights and providing protection against domestic and gender-based violence and ensure that measures such as protection orders and the punishment for their breach or swift access of victims to justice are systematically applied,3,3,,,.,.,.,.,.,.,,1031,UPR1029,UPR
Moldova,359,EEG,"CIS, OIF",Women's Rights,1,Czechia,EEG,EU,Accepted,3,26,2016,,1,,1,,,,1040,"Evaluate the effectiveness of implementation of laws safeguarding women's rights and providing protection against domestic and gender-based violence and ensure  that shelters for victims of domestic violence, including in rural areas, are readily available",3,6,,,.,.,.,.,.,.,,1032,UPR1030,UPR
